,^NSEI,^BSESN,SBIN.NS,HDFCBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,MARUTI.NS
,Close,Close,Close,Close,Close,Close,Close
2009-01-01,,,,,,,
2009-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-06,-0.0009249877745958202,0.0019513431996086201,-0.009428071097838497,0.01750620824661967,0.015344401970608157,0.0146188925253119,0.00259294380528452
2009-01-07,-0.021267366262304854,-0.025076886507741016,0.021545613473906784,-0.028822116901783858,-0.03743133663208893,-0.02274869066263374,0.002219149623952532
2009-01-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2009-01-09,0.005454593215197848,0.006332587834975219,0.0051331843631958005,-0.002713687141518465,0.008113118308067305,0.01647910159054596,0.011990799905648922
2009-01-12,0.011796972215844487,0.010673181010433908,0.017426959314908785,0.004551790635712057,0.01386282888251274,0.008658747702309899,-0.0037190262389300934
2009-01-13,0.0034010071137432854,0.0014186472543305702,-0.004570555229632381,0.004968605944424572,0.009690444343556148,0.013478159847313709,0.0046565201210470395
2009-01-14,-0.010794975653571903,-0.010814392616347016,-0.006184045267503713,0.0038310444585277397,-0.012041239507783056,-0.002676251511898986,0.004648249654749155
2009-01-15,0.011798323961288954,0.011720305574754637,0.014122451852744817,0.0184906375900263,0.02547092119209019,0.012379237687130265,-0.0032610218854462283
2009-01-16,-0.0109920146738481,-0.010047744414367324,-0.004874525751687711,-0.004564152918133205,-0.012094682203667013,-0.005050403673630003,-0.00016962427113842438
2009-01-19,-0.0020853043149010966,-0.00021374284230546436,0.005121551501628888,-0.0012598047205928016,0.00888802225068508,0.006270305586607646,-0.00902464870383124
2009-01-20,0.005860108461440619,0.008284709876103708,0.009885786659585616,0.010305342516387778,0.013435532786225815,0.009802214690465789,-0.008410996549050568
2009-01-21,0.010959168098729617,0.011984322855118041,0.009632554702790822,0.008510080505920095,0.023476053361261684,0.013655157635714083,0.01203865155084749
2009-01-22,-0.0009409868048676865,-0.001313778117622751,-0.0027937469834502515,-0.004115730513610434,-0.007760863544672277,0.017111007702220515,0.012810619013733888
2009-01-23,0.004358087720997439,0.005317615206905657,0.015263628333231841,0.010548364406523625,0.012761895023869632,-0.005350159355737312,0.0027063724891925505
2009-01-26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2009-01-27,-0.01135299327862101,-0.012435822203804273,-0.014452510053080125,-0.00643263389291319,-0.015440231488305459,-0.012830794115676003,-0.014217535923199815
2009-01-28,-0.009269646278156074,-0.009250982362394447,-0.007515143515006262,-0.008254233352783006,-0.02277598045091237,-0.014636144025984638,0.01077390098494361
2009-01-29,-0.0030023145175605372,-0.0007638423169022227,0.003978837817678826,-0.004250254430195591,-0.001670285825703092,-0.012054242212844752,-0.014963330497876903
2009-01-30,-0.005948842305526428,-0.0067152938544416205,-0.015334300592645473,-0.0007751847918851713,-0.004961729246066563,0.005303301072093239,-0.01429104004833981
2009-02-02,-0.012781985686267797,-0.012892245234212396,0.016382189651859076,0.013560819868867036,-0.025927508753937158,0.01340810442242694,-0.0007633105190543905
2009-02-03,-0.0020718734954652263,-0.0030229899035519496,0.0010663330933825912,-0.0035443236732100774,-0.0059193968747088075,0.025407845186121193,0.009704533442415434
2009-02-04,-0.0022851134835960942,-0.001909051996395424,-0.001370339128623943,0.004615056546085997,0.0019611828492448837,-0.005583261016655664,0.010261507608122795
2009-02-05,0.002746398919098484,0.004044269330075659,0.0006235356447428231,0.0006025963654921658,-0.0007260606527867234,0.01088116147692079,-0.014109461193782497
2009-02-06,-0.007475369951212821,-0.007611735511172076,-0.007183947128535243,-0.0052918380091261,-0.013834318233271265,-0.015888901497940495,0.000375264457698717
2009-02-09,0.008884764974696147,0.009992206756136804,-0.008517101320382043,-0.007720128653711041,0.016960391533069608,-0.009794146773041579,0.009947625536476323
2009-02-10,0.0016625818202085085,0.0022040497989503174,0.004773023904739807,-0.009841177262322512,0.0002721351867339313,0.00810163591324923,0.007311635046379253
2009-02-11,-0.001001109824269264,-0.0010010621502066404,-0.0014923696176416534,-0.004429211415201509,0.005016504317713573,0.005104748023523934,0.012843753030408262
2009-02-12,-0.0037408085548413794,-0.005334669836986568,8.626255796621388e-05,-0.00023193512474062317,-0.010741153111947455,-0.0004897746565588612,-0.009871088050085852
2009-02-13,0.006311466399639976,0.005895620095627052,0.010389703140160004,0.0036564613956260317,0.01012765964494718,-0.0035271408184465907,0.00802093725734713
2009-02-16,-0.011484395046508961,-0.01159168995404632,-0.01687925315647565,-0.01083643208233879,-0.02008361533139687,0.003649467203250545,-0.003570891527796919
2009-02-17,0.009254910204348654,0.009831448977436114,0.011347488074258411,0.012504390306361596,0.019551605869755868,0.01360691487429877,-0.010615747872870191
2009-02-18,-0.0006790770469737121,0.0007320451581360743,0.00857314526469836,0.001480032709190245,0.014303143071171457,-0.006310977178609326,0.0078178262983745
2009-02-19,-0.0015811961491512723,-0.001013419929144277,0.003819186829905785,-0.0030854887955496695,0.007296055982963789,-0.0031106091501514515,0.007955338427824366
2009-02-20,0.006382395633284391,0.007433373286260665,0.004644839464558921,0.006872269002696403,0.02453283115055497,0.001987776635920794,-0.0012157216143826588
2009-02-23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
