,^NSEI,^BSESN,SBIN.NS,HDFCBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,MARUTI.NS
,Close,Close,Close,Close,Close,Close,Close
2013-09-18,5610.2725341000005,19030.078613249985,131.50174555000007,584.8788176500004,124.83817019999974,310.56030120000014,1246.7413269000012
2013-09-19,5645.627514600001,19146.76367184999,132.50991815000006,589.4318419500004,126.28501884999973,313.37664030000013,1256.030322250001
2013-09-20,5672.645019500001,19233.97724609999,133.29177160000006,591.9131255000004,127.23148379999972,315.21808620000013,1264.3607788000013
2013-09-23,5693.3075195,19301.118750049987,133.69587015000008,593.3898467000004,128.02736774999974,316.97826840000016,1268.8116455000013
2013-09-24,5723.5575195,19398.72529304999,134.21426915000006,597.0780425000004,129.03062094999973,319.2948700000001,1276.0090637500011
2013-09-25,5753.0000244,19491.729785199994,135.02246770000005,599.9038115500003,130.00986214999972,321.5671310500001,1283.5076721500013
2013-09-26,5776.66003415,19566.370312499996,135.80369900000005,602.2694610000003,130.98945314999975,323.4159424000001,1290.0549072500012
2013-09-27,5794.73005365,19621.747753899992,136.30882255000006,602.9873473500003,131.83262214999974,325.4272858000001,1295.954364050001
2013-09-30,5803.9575439,19646.429687499993,136.71769290000006,603.1583831000003,132.23498614999974,327.04220585000013,1298.753503450001
2013-10-01,5825.8875244,19710.55419924999,137.41345665000006,605.5240325500001,133.13207094999976,328.9279953500001,1303.732653850001
2013-10-02,5842.48500975,19758.03417974999,138.03226005000005,607.8174102500001,133.78796159999976,330.1072235500001,1308.6902893500012
2013-10-03,5858.322509750001,19804.14970709999,138.12374335000004,609.1038208000001,134.09932559999976,331.4784912500001,1314.0805786500011
2013-10-04,5869.6675049000005,19836.44414069999,138.19054020000004,610.2721924000001,133.90324324999978,333.0663849500001,1320.778399700001
2013-10-07,5880.955004900001,19867.69609379999,138.18431615000003,611.1442535500001,133.60560984999978,334.5484314500001,1326.601342800001
2013-10-08,5882.5375,19867.021582099987,138.07665320000004,610.8864899000002,133.37640224999976,334.59521030000013,1329.9454712500012
2013-10-09,5887.25251465,19879.612109449987,137.74038760000002,610.9780335000002,133.23994134999975,335.2722107500001,1331.7478028000012
2013-10-10,5895.76501465,19904.163574299986,137.63479980000005,611.3201142000001,133.21775354999974,337.1530716500001,1336.5381043000011
2013-10-11,5908.0450195,19943.955078199986,137.60036375000004,612.8666962000002,133.60634839999975,339.6764451000001,1343.6183960500014
2013-10-14,5921.652539000001,19987.208496199986,137.64538020000003,614.0567444500001,133.79816129999978,342.5862916000001,1347.7776551000013
2013-10-15,5933.5950195000005,20024.387988399983,137.60036525000004,614.5481873000001,133.88349914999975,345.23522350000013,1350.8421143000014
2013-10-16,5943.075000000001,20053.66093764998,137.38939570000005,614.6421448000001,133.89374009999977,347.79552320000016,1352.6611938500014
2013-10-17,5939.590014650001,20042.104394699978,136.61584070000004,613.2449188500002,133.39052354999976,348.98948075000015,1350.1297912500015
2013-10-18,5948.45251465,20073.063379049978,136.27169245000005,614.0904785500002,133.54284974999976,351.0229707500001,1350.2015075500017
2013-10-21,5964.2125244,20122.709863399978,136.34180735000004,615.5021637500001,134.01503449999976,353.2977189500001,1355.8762695000016
2013-10-22,5979.7300049000005,20169.94785164998,136.46751845000006,616.9740723000002,134.47558214999975,355.40993665000013,1360.8386962500015
2013-10-23,5994.955004900001,20215.52988289998,136.56667615000006,618.8820099500002,135.11421359999974,356.91412975000014,1367.3237853500016
2013-10-24,6009.0600098,20257.10888684998,136.74175780000007,621.2018830000003,135.64175189999975,358.6743607500001,1373.3642699500015
2013-10-25,6024.644995150001,20304.92138684998,137.07470455000006,624.2685547500002,136.33926394999975,360.4542481000001,1380.1409728000012
2013-10-28,6042.9350098,20364.44687514998,137.32571085000006,627.8748475000003,137.26559679999974,362.67485050000005,1387.5415770500013
2013-10-29,6064.977514650001,20435.03984389998,137.72856580000007,631.4811341000002,138.4215255999997,364.93974305000006,1399.7348815000012
2013-10-30,6088.56003415,20510.880859499983,138.05093215000008,634.7429352500003,139.7491752999997,367.10371245000005,1411.9951232000014
2013-10-31,6108.0325195000005,20574.003320399985,138.6174597500001,636.8917725500003,141.0405159499997,368.83682250000004,1422.6968444000013
2013-11-01,6128.027539000001,20638.046386799982,139.5648528000001,638.9803834000003,142.47115254999972,370.53798365000006,1432.6240844000013
2013-11-04,6148.08005365,20703.13193369998,140.5852667500001,641.3653047000004,144.0033401999997,372.34499200000005,1443.4262023500012
