2009-01-01,0.0
2009-01-02,0.0
2009-01-05,0.0
2009-01-06,0.04209057334487876
2009-01-07,-0.0689869347336971
2009-01-08,-0.0689869347336971
2009-01-09,-0.01832998606924008
2009-01-12,0.04503561146488222
2009-01-13,0.07831703783981125
2009-01-14,0.044261497762597135
2009-01-15,0.13602161730190043
2009-01-16,0.08773047279977608
2009-01-19,0.095877079160965
2009-01-20,0.14628835426347708
2009-01-21,0.23926331053992356
2009-01-22,0.2531089459075566
2009-01-23,0.3004648360443962
2009-01-26,0.3004648360443962
2009-01-27,0.2099721645072522
2009-01-28,0.14712924640469005
2009-01-29,0.11373263038114689
2009-01-30,0.07058468652052086
2009-02-02,0.06392996958675712
2009-02-03,0.08755570253703637
2009-02-04,0.09308938724623894
2009-02-05,0.09777122638607572
2009-02-06,0.03988802038839678
2009-02-09,0.05747334431534523
2009-02-10,0.07254004385096957
2009-02-11,0.08821696281203417
2009-02-12,0.05800602624335316
2009-02-13,0.09883487401444813
2009-02-16,0.028565765214761396
2009-02-17,0.09446848890324189
2009-02-18,0.12045959503769021
2009-02-19,0.13106678830046714
2009-02-20,0.18247785725697774
2009-02-23,0.18247785725697774
2009-02-24,0.20461349340257018
2009-02-25,0.17761993677030186
2009-02-26,0.22850502204821688
2009-02-27,0.21553820650496947
2009-03-02,0.2801711839652652
2009-03-03,0.30636766017646133
2009-03-04,0.3290966023986557
2009-03-05,0.3747119841723967
2009-03-06,0.3544171667731657
2009-03-09,0.40199360585450494
2009-03-10,0.40199360585450494
2009-03-11,0.40199360585450494
2009-03-12,0.34994008596061377
2009-03-13,0.30813165479570914
2009-03-16,0.2927488895568735
2009-03-17,0.2844414957065017
2009-03-18,0.30874809080213617
2009-03-19,0.3038211473462562
2009-03-20,0.2553701898214499
2009-03-23,0.2929142067207813
2009-03-24,0.31923516387246653
2009-03-25,0.353443556734943
2009-03-26,0.4591552920644264
2009-03-27,0.5115823773752737
2009-03-30,0.33973295384252533
2009-03-31,0.40780081254671696
2009-04-01,0.41952652829041903
2009-04-02,0.5452954943760069
2009-04-03,0.5452954943760069
2009-04-06,0.5864065258396658
2009-04-07,0.5864065258396658
2009-04-08,0.6309465525981612
2009-04-09,0.6595883112123693
2009-04-10,0.6595883112123693
2009-04-13,0.7778368440998926
2009-04-14,0.7778368440998926
2009-04-15,0.8970078064033091
2009-04-16,0.7845300655814647
2009-04-17,0.7966543870255876
2009-04-20,0.7949413337863831
2009-04-21,0.716783117689143
2009-04-22,0.7213684521104409
2009-04-23,0.7751950249590631
2009-04-24,0.8302457686770683
2009-04-27,0.8464972026272433
2009-04-28,0.741740152747723
2009-04-29,0.8460585751771403
2009-04-30,0.8544483127244245
2009-05-01,0.8544483127244245
2009-05-04,1.0183032764302185
2009-05-05,1.0579106291696672
2009-05-06,0.9931261002492691
2009-05-07,1.0511103650263347
2009-05-08,0.9830245366720942
2009-05-11,0.9383255185883075
2009-05-12,1.0248611561913763
2009-05-13,0.9816963414613118
2009-05-14,0.9444028830186741
2009-05-15,0.9988960115130061
2009-05-18,1.4266520122553088
2009-05-19,1.5394887962058788
2009-05-20,1.5929556512891578
2009-05-21,1.5010869753843028
2009-05-22,1.5124057711345587
2009-05-25,1.5149158269124872
2009-05-26,1.4209739150052112
2009-05-27,1.5537145690208414
2009-05-28,1.5898361091005968
2009-05-29,1.6388566639077735
2009-06-01,1.6452509733769158
2009-06-02,1.663219074783481
2009-06-03,1.6626418903894262
2009-06-04,1.705968006909971
2009-06-05,1.7450705556158173
2009-06-08,1.6251781349657497
2009-06-09,1.6642275653870047
2009-06-10,1.778040535311209
2009-06-11,1.8207335863680114
2009-06-12,1.7650640016639767
2009-06-15,1.7185369683584863
2009-06-16,1.7578390079039417
2009-06-17,1.6707504736949716
2009-06-18,1.6463794425244516
2009-06-19,1.626466162975683
2009-06-22,1.6316218950381425
2009-06-23,1.5803203322962902
2009-06-24,1.5842948147850244
2009-06-25,1.5584054948308323
2009-06-26,1.5748020390751079
2009-06-29,1.6168671396442522
2009-06-30,1.6103280577982735
2009-07-01,1.6049940681136377
2009-07-02,1.6038663398791135
2009-07-03,1.6384393455420505
2009-07-06,1.5037070989344212
2009-07-07,1.4790800983929384
2009-07-08,1.563836242876072
2009-07-09,1.5773410207527963
2009-07-10,1.6227981354101266
2009-07-13,1.6270842889631518
2009-07-14,1.5530009177179145
2009-07-15,1.4828995234180353
2009-07-16,1.4689269661581137
2009-07-17,1.4803962470317658
2009-07-20,1.575375245804985
2009-07-21,1.5648757327149465
2009-07-22,1.525940100400877
2009-07-23,1.6143553139616773
