,^NSEI,^BSESN,SBIN.NS,HDFCBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,MARUTI.NS
,Close,Close,Close,Close,Close,Close,Close
2009-01-01,,,,,,,
2009-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-05,0.024222173031972716,0.031373801435576,0.021503614208180366,0.027626299190905534,0.059019575997335316,0.013540348395198354,0.02297089665123231
2009-01-06,-0.0027749633237874605,0.005854029598825861,-0.028284213293515492,0.05251862473985902,0.04603320591182447,0.0438566775759357,0.00777883141585356
2009-01-07,-0.06380209878691456,-0.07523065952322305,-0.06463684042172035,-0.08646635070535158,-0.11229400989626681,-0.06824607198790122,0.006657448871857596
2009-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-09,-0.016363779645593546,-0.018997763504925658,-0.015399553089587403,0.008141061424555396,-0.024339354924201917,-0.04943730477163788,0.03597239971694677
2009-01-12,-0.035390916647533466,-0.03201954303130172,-0.052280877944726356,-0.013655371907136171,-0.041588486647538225,-0.025976243106929697,-0.01115707871679028
2009-01-13,-0.010203021341229856,-0.004255941762991711,0.013711665688897146,-0.014905817833273716,-0.029071333030668445,-0.040434479541941126,0.01396956036314112
2009-01-14,0.03238492696071571,0.03244317784904105,0.018552135802511138,-0.01149313337558322,0.03612371852334917,0.008028754535696958,0.013944748964247466
2009-01-15,-0.035394971883866866,-0.03516091672426391,-0.042367355558234454,-0.0554719127700789,-0.07641276357627058,-0.0371377130613908,-0.009783065656338685
2009-01-16,0.032976044021544304,0.030143233243101974,0.014623577255063136,0.013692458754399617,0.03628404661100104,0.01515121102089001,-0.0005088728134152731
2009-01-19,0.00625591294470329,0.0006412285269163931,-0.015364654504886666,0.003779414161778405,-0.026664066752055238,-0.018810916759822938,-0.02707394611149372
2009-01-20,-0.01758032538432186,-0.024854129628311128,-0.029657359978756848,-0.03091602754916334,-0.04030659835867745,-0.02940664407139737,-0.025232989647151705
2009-01-21,-0.03287750429618885,-0.035952968565354126,-0.028897664108372467,-0.025530241517760288,-0.07042816008378505,-0.04096547290714225,-0.03611595465254247
2009-01-22,0.0028229604146030596,0.003941334352868253,0.008381240950350755,0.012347191540831304,0.02328259063401683,-0.051333023106661546,-0.03843185704120167
2009-01-23,-0.013074263162992317,-0.01595284562071697,-0.045790884999695525,-0.031645093219570875,-0.0382856850716089,0.016050478067211937,-0.008119117467577652
2009-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-27,0.034058979835863035,0.03730746661141282,0.043357530159240376,0.01929790167873957,0.04632069446491638,0.03849238234702801,0.04265260776959945
2009-01-28,0.027808938834468222,0.027752947087183344,0.022545430545018785,0.02476270005834902,0.06832794135273712,0.04390843207795392,-0.03232170295483083
2009-01-29,-0.009006943552681612,-0.0022915269507066682,-0.01193651345303648,0.012750763290586775,0.005010857477109276,0.03616272663853426,0.04488999149363071
2009-01-30,0.017846526916579286,0.020145881563324863,0.04600290177793642,0.002325554375655514,0.01488518773819969,-0.01590990321627972,0.04287312014501943
2009-02-02,-0.03834595705880339,-0.03867673570263719,-0.04914656895557723,-0.04068245960660111,-0.07778252626181148,-0.04022431326728082,-0.0022899315571631718
2009-02-03,0.006215620486395679,0.00906896971065585,-0.003198999280147774,0.010632971019630233,0.017758190624126424,-0.07622353555836359,0.029113600327246303
2009-02-04,0.006855340450788283,0.005727155989186272,0.004111017385871829,-0.013845169638257993,-0.005883548547734652,0.016749783049966993,0.030784522824368388
2009-02-05,-0.008239196757295453,-0.01213280799022698,-0.0018706069342284692,-0.0018077890964764975,0.0021781819583601703,-0.03264348443076237,-0.042328383581347495
2009-02-06,0.022426109853638465,0.022835206533516228,0.02155184138560573,0.0158755140273783,0.0415029546998138,0.04766670449382149,0.0011257933730961511
2009-02-09,0.02665429492408844,0.029976620268410414,0.025551303961146132,0.023160385961133123,0.05088117459920882,0.029382440319124736,0.02984287660942897
2009-02-10,0.004987745460625526,0.006612149396850953,0.014319071714219422,0.02952353178696754,0.0008164055602017939,-0.024304907739747694,0.02193490513913776
2009-02-11,-0.003003329472807792,-0.0030031864506199213,-0.00447710885292496,-0.01328763424560453,0.01504951295314072,-0.015314244070571803,0.03853125909122479
2009-02-12,-0.011222425664524138,-0.016004009510959705,0.00025878767389864166,-0.0006958053742218695,-0.032223459335842364,0.0014693239696765836,-0.029613264150257557
2009-02-13,0.018934399198919927,0.017686860286881156,0.031169109420480012,0.010969384186878095,0.030382978934841542,0.010581422455339773,0.024062811772041393
2009-02-16,-0.03445318513952689,-0.03477506986213896,-0.050637759469426946,-0.03250929624701637,-0.060250845994190616,-0.010948401609751635,-0.010712674583390758
2009-02-17,-0.027764730613045963,-0.029494346932308346,-0.03404246422277524,-0.03751317091908479,-0.05865481760926761,-0.04082074462289631,-0.03184724361861058
2009-02-18,0.0020372311409211363,-0.002196135474408223,-0.02571943579409508,-0.004440098127570735,-0.04290942921351437,0.01893293153582798,0.023453478895123503
2009-02-19,0.004743588447453817,0.0030402597874328308,-0.011457560489717356,0.00925646638664901,-0.02188816794889137,0.009331827450454355,0.023866015283473097
2009-02-20,-0.019147186899853175,-0.022300119858781997,-0.013934518393676765,-0.02061680700808921,-0.07359849345166491,-0.0059633299077623825,-0.0036471648431479764
2009-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-24,-0.0009323166719630294,-0.002394574401394678,-0.015686556965831766,-0.013945815353014979,0.00029802176683491055,-0.012413230100570605,0.018415596413746904
2009-02-25,0.010406941502044909,0.00908347342919491,0.008525351433633865,0.011403524941728804,0.01374717991791563,0.05880020090893279,0.034790162004004976
2009-02-26,0.00834513730086428,0.005857613448318588,-0.013157740167951903,0.012075331274146173,-0.04734615118882424,0.06794209323185774,0.039646420524068304
2009-02-27,-0.007928969792928342,-0.007088265895708545,0.0021968046541012143,0.01666400759596609,0.008278649698834073,-0.004343399428440087,-0.01966379932911
2009-03-02,-0.03275236125425529,-0.032523045632316894,-0.030500365112365202,-0.05049462278868333,-0.07329821463198094,-0.02543683880655312,-0.003994314744896421
2009-03-03,-0.01970998146047176,-0.021109875424929925,-0.020469554922874167,-0.016933294140261346,-0.02933716101899364,-0.02575133888009873,-0.004978019613169238
