,^NSEI,^BSESN,SBIN.NS,HDFCBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,MARUTI.NS
,Close,Close,Close,Close,Close,Close,Close
2009-01-01,3046.75,9958.219727,46.174397,174.26263400000002,42.21246,25.930439,507.048584
2009-01-02,3046.75,9958.219727,46.174397,174.26263400000002,42.21246,25.930439,507.048584
2009-01-05,3053.8642810476194,9988.446382428572,46.26998452380952,174.7275242857143,42.456874190476185,25.964105190476193,508.170695047619
2009-01-06,3059.4772113287986,10021.540030578231,46.23116371201813,176.06812368707486,42.87891493424036,26.106791458049887,509.57180837641715
2009-01-07,3046.2317532974844,9980.143826046971,45.9226472632545,175.79159000259153,42.78643675002699,26.06334836680704,511.1721181500917
2009-01-08,3034.2477674596284,9942.690117185355,45.643513333420735,175.5413928594876,42.702766011929185,26.024042712825416,512.6200174691306
2009-01-09,3018.890837225378,9891.621508596274,45.32839387309495,175.4498332538221,42.53109267745974,25.87064588303252,515.7661799958801
2009-01-12,2995.4821953943897,9817.18610825377,44.837910837562106,175.14149342012476,42.21709375579691,25.672239037029424,518.0361292343676
2009-01-13,2971.6219816425432,9746.15508384865,44.446969614937146,174.61985947535098,41.82593587429244,25.40295246207424,520.8128338787136
2009-01-14,2958.6389404384913,9710.377479101158,44.165902603990745,173.96325619198421,41.605539695788394,25.17685060854336,524.0568903664551
2009-01-15,2937.5018938253015,9647.173931948666,43.747666355991626,172.50721464989047,41.12930181999902,24.892324741063042,526.4775209029833
2009-01-16,2927.1159945086065,9616.356399763077,43.425063845897185,171.39818573085327,40.82723602761816,24.667158956199895,528.6409922455563
2009-01-19,2919.409704650644,9589.043439118974,43.07457747962127,170.4527896612482,40.4588212630831,24.423455341323713,529.2013355555033
2009-01-20,2907.713551636297,9542.520235869548,42.64685905299067,169.1292713125579,39.98643990469424,24.14194597548336,528.4398453121221
2009-01-21,2888.517013575697,9469.82020597721,42.155207333658225,167.55596242564764,39.329132199485265,23.805184073056374,525.9901183300152
2009-01-22,2871.877302663726,9407.345885788904,41.74042596854792,166.3130620041574,38.8086476090581,23.402297113717673,521.9685722985852
2009-01-23,2853.4651832671807,9337.536716570914,41.204017685829065,164.7301721942376,38.21658983676685,23.06794424574456,517.9574750320533
2009-01-26,2836.8065990512587,9274.376039659399,40.718695906226294,163.2980337947864,37.68091851897953,22.7654345080546,514.3283870290005
2009-01-27,2830.5726465701864,9248.633567120409,40.43197572468094,162.28008086194959,37.34342513621958,22.566078269192257,513.0363262643338
2009-01-28,2832.37525165874,9249.47510615656,40.25444813185418,161.7234760179544,37.267984647055805,22.474080338792994,510.3504906201115
2009-01-29,2831.5728420721935,9248.218455379745,40.05024411929664,161.41106649243494,37.21721591876478,22.466597830336518,510.0404614181961
2009-01-30,2835.689718922461,9264.98243429596,40.03635820317315,161.16354330267922,37.22374859316813,22.426162132209228,511.8755332831298
2009-02-02,2829.114498263179,9246.098411505869,39.84153246953761,160.3366215595669,36.96391996524736,22.306812691046446,513.4205322085461
2009-02-03,2824.808346238114,9236.879496600548,39.65370556767689,159.7436899824653,36.787698825699984,22.05083881570869,516.3041818077322
2009-02-04,2822.736127453532,9233.543316829067,39.49862427551718,159.00541969842098,36.608642937538086,21.8508036904031,520.532036397472
2009-02-05,2818.6707866484335,9219.956323131062,39.351544630229824,158.31131601285708,36.45388932443922,21.608796862745663,522.1440859786651
2009-02-06,2820.997387729535,9227.661468737628,39.2972214273508,157.9145375354421,36.45506262687358,21.479621256769885,523.660264933078
2009-02-09,2830.416674802913,9261.58796200071,39.343660148555486,157.89952119873334,36.63740590050467,21.42026189898228,526.5843675108802
2009-02-10,2840.329372440731,9298.338606286357,39.44032184869306,158.33612308456824,36.805367719504225,21.31886048003159,530.4008651765106
2009-02-11,2848.45990373209,9328.833980830514,39.51060757738895,158.52688240984747,37.012789079551446,21.19765395812382,535.9738994454144
2009-02-12,2852.7065842337956,9341.881228179987,39.57518980811382,158.68885265652867,37.082727167213214,21.090798152588217,539.3795893077559
2009-02-13,2861.815490306767,9369.772562067608,39.7547997311506,159.0037088797164,37.256906484621474,21.014457852341717,543.7870588974934
2009-02-16,2860.547348372789,9363.646622346885,39.722330042469586,158.79508774831484,37.19780900989562,20.924347771166314,547.1804382405892
2009-02-17,2851.9714104325235,9332.346944028135,39.567318038424865,158.05646958180867,36.94556910419128,20.76637122153143,548.5209138367235
2009-02-18,2844.750314391331,9302.140538692121,39.3349469871463,157.32446800258882,36.57914880855402,20.658509486147484,551.0021984237022
2009-02-19,2839.4741033064424,9277.425238150016,39.08442441694189,156.79535809758036,36.179379302977445,20.578451439847722,554.5688602881115
2009-02-20,2829.6622792772573,9236.071402230966,38.809388567709334,156.02169161209653,35.598859655074826,20.494796159862226,557.5918140701962
2009-02-23,2820.7849146794233,9198.656026875635,38.560546608879875,155.32170764903972,35.07362759268674,20.419108049399156,560.3268674920822
2009-02-24,2812.510151567097,9162.789697649385,38.28174969374846,154.49229739675022,34.59927163147848,20.327482616123046,563.8392756356934
2009-02-25,2807.7472799892785,9138.00587596849,38.058560484820035,153.902018882774,34.20976376181386,20.35681036696847,569.0307475751512
2009-02-26,2805.6427677998236,9120.563445114349,37.811887486265746,153.53953441774792,33.72298597497445,20.52151061773338,576.1094900918034
2009-02-27,2801.6434472474593,9098.758388627268,37.596136011383294,153.45177761605763,33.30560578688164,20.661408844615913,581.3209920830602
2009-03-02,2789.544080652463,9051.931882853243,37.29923572458488,152.65665850976643,32.73048285479768,20.735382192747732,585.7966644561021
